Report generated on: 03-22-2025 16:44:10
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"","petroleum and other liquids CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-NRU-MMTCD.A","        Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12621","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.15109175125027458","0.2","0.2","0.0595952900000001","0.05844715","0.06190069","0.07063621739726039","0.07632561739726035","0.08139013539726028","0.08921974584469863","0.07076598500526869","0.08336655498560133","0.079","0.076","0.079","0.081","0.086"
"INTL.4006-8-NPL-MMTCD.A","        Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27936","0.3","0.4","0.4","0.4","0.3","0.6","0.6","0.6","0.6","0.6","0.8","0.9","0.9","1","1.1","1.4","1.6","2","2.2","2.1","2.1","2.1","2.1","2.2","2.3","2.2","2.1098979849724624","2.2","2.5","2.990703265193726","3.0827311599889415","3.357273639171517","3.6410510342413938","4.0260248369811205","3.495305","5.857471","6.78667462621478","7.604880089467184","5.518","7.45","8.062","8.713","9.332"
"INTL.4006-8-NLD-MMTCD.A","        Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.32535176387272","74.17924011000652","72.94596177419811","63.23349934855246","77.628938","80.343921","88.473942","87.601111","90.353432","90.220775","102.582472","104.167617","105.783221","106.229492","107.569655","107.579589484","109.916729936","112.354474968","113.751717484","116.830006452","120.31556358","124.060777452","126.92424658","124.11325342","130.166081064","135.027901064","140.075515548","140.717664","137.014981","128.01542","125.081407","129.298972","122.359955","120.672779","119.709342","121.250627","118.241804","116.599595","115.314422","114.02611","105.78469","103.96027","106.52095","112.03664"
"INTL.4006-8-NLDA-MMTCD.A","        Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.98684","15","14","13","12","10","10","10","9.5","9.8","9.7","9.2","9.5","9.2","9.6","11","11","12","12","12","12","12","11","11","11","11","12","9.4","11","12","12","14.002043967205204","12.802721109195092","12.875931736714353","12.860461438478078","14.259102","14.395662","14.496783","14.496783","8.437234","6.811117","7.132117","7.649234","7.539"
"INTL.4006-8-NCL-MMTCD.A","        New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46926","1.5","1","0.9","1","0.9","1","1.2","1.1","1.2","1.2","1.3","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.6","1.6","1.9","1.9","2.3","2.3510085409149046","2.3","2.4","2.4338472277790255","2.3166401927371347","2.518345874576339","2.7644425104591694","3.225458215350147","2.979979273970322","3.002599188904493","2.7843335","3.01780013","2.7516695","2.4696502","2.3015106","2.4324348","2.575"
"INTL.4006-8-NZL-MMTCD.A","        New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.847934782178097","11.319446293830742","10.902376974804799","10.312831032289251","11.740068","11.391747","11.562971","11.939986","12.884671","13.340623","14.542923","14.155137","14.945375","14.994527","16.609523","17.126232","17.309099","17.948258","18.188169","18.191984","18.89592","18.954394","19.812957","20.547693","21.06678","21.504964","21.693545","22.004730284993695","22.277785","21.137392","21.234569","21.476153284993696","21.479514761664564","21.80500452332913","22.037074761664567","22.642565","23.748390761664567","24.933161","25.452892","25.72226","21.15876","20.76709","21.31931","21.83633"
"INTL.4006-8-NIC-MMTCD.A","        Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84261","1.9","1.9","1.8","1.7","2","2.1","2.1","2.1","2.1","2","1.9","2.3","2.3","2.5","2.8","2.9","3","3.5","3.7","3.7","3.9","3.9","4","4.2","4.4","4.5","4.0103076260114925","4.3","4.3","4.3","4.701077744600275","4.447179692334722","4.437450817348967","4.642415474352137","5.254183","5.249562","5.181649","5.027809","3.57436","3.483037","3.853239","3.878129","3.806"
"INTL.4006-8-NER-MMTCD.A","        Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55899","0.6","0.6","0.4","0.4","0.4","0.4","0.4","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8112417953193977","0.9","0.8","0.8","1.179081518301548","1.660757602745642","2.075868608128046","1.8214033656794528","2.020463","1.836858","1.681419","1.782173","1.862105","1.854077","1.870091","2.394119","2.457"
"INTL.4006-8-NGA-MMTCD.A","        Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.85056","28","30","28","29","31","30","32","34","36","37","38","39","40","37","42","41","39","39","38","36","44","44","42","40","45","41","36.00159552751303","42","35","38.886938","36.192361","37.360424","57.198728","62.371423","56.489382","59.399444","59.96304","64.607573","67.681468","58.842","66.46","70.099","72.425"
"INTL.4006-8-NIU-MMTCD.A","        Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00281","0.00281","0.00281","0.00281","0.00281","0.00287","0.00315","0.00315","0.00315","0.00315","0.00315","0.00315","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00318","0.00413","0.00477","0.005085914678909187","0.00544","0.00344746242782358","0.005857224248650938","0.0034235067506780278","0.00629353921008465","0.00688649407280227","0.00711118677159224","0.007806446911917812","0.007578531938726028","0.007261195998212385","0.007517555010021724","0.0080748","0.0080748","0.0080748","0.0080779","0.009"
"INTL.4006-8-PRK-MMTCD.A","        North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77156","7.2","7.3","8","8.5","9.1","10","10","9.9","9.7","11","12","11","11","11","9.6","7.3","6.2","5.5","4.8","4.1","3.7","4","4","4","3","2.3","2.6950740837120053","2.7","2.2","2.6306608770764184","2.7059444810442326","2.5958214810442337","2.802759262750486","2.6783170981442335","3.055897098144232","3.271862680232959","2.986485678653285","2.961325678647297","3.211","3.085","2.494","2.606","2.759"
"INTL.4006-8-MKD-MMTCD.A","        North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","2.9","3.2","2.8","2.9","3.5","3.2","2.9","2.9","3","2.5","2.9","2.7","2.7","2.6","2.9","2.8223091871395276","3.1","2.8","2.6167609972602746","2.654344723287672","2.6476540958904105","2.622150693150685","2.5972266794520538","2.8359842520548013","2.9137176550310944","3.099053586","3.012331357","3.1906621","3.033625","3.3193148","3.6578197","3.6818197"
"none","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4006-8-NOR-MMTCD.A","        Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.68107261284","19.67716149887299","20.88116499413827","18.839155054091698","24.852723","25.819655","26.841918","27.57735","26.856227","25.943691","25.861263736","24.402698928","24.308923736","25.344084928","26.392367504","26.925289312","29.159603888","29.467346272","29.408108696","29.890150272","27.955264888","29.383815888","29.138985888","29.455424956","28.647188904","28.88630292","29.32961254","29.718239792","28.919062832","28.46342036","30.525347344","29.652382444","29.656058668","30.067372516","28.878230456","29.406558592","28.853022476","29.080491848","29.044676932","28.21914","25.70032","26.37067","27.08712","25.57648"
"INTL.4006-8-OMN-MMTCD.A","        Oman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40457","2.3","2.8","3","3.5","4.2","4.4","3.9","3.8","4.6","5.7","5.7","5.9","5.9","6.1","6.5","7.1","7.4","7.5","8","7.9","8","8.5","8.5","9.8","11","12","13.7","15","15","23","19.834097614385186","22.054048153590617","22.549805","25.633192","26.920223","24.21793","27.317039262845295","30.079909999999998","25.8381644","21.7675417","23.11561","27.787415","28.611"
"INTL.4006-8-PAK-MMTCD.A","        Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.67263","16","19","19","20","23","25","28","29","31","34","34","35","40","45","47","52","53","56","60","59","57","57","52","50","52","55","58.8","60","62","63.13509264612321","62.32683340693822","63.90240005585187","70.07088119317935","75.15140706875562","78.746903","87.8093962","85.90030394","68.82012194","64.2701835","68.9013684","79.4265876","88.488949","93.713"
"INTL.4006-8-PSE-MMTCD.A","        Palestinian Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.4","0.5","0.5","0.6","1.2","1","1.2","2.1","2.7","2.9","2.78754072327","3","2","2.3","2.3632440175221014","2.1887850407666676","2.414518050530779","2.638671738580049","3.116727","3.301733","3.27763549068559","3.27763549068559","3.313","3.38","3.7","3.808","3.913"
"INTL.4006-8-PAN-MMTCD.A","        Panama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39004","5.2","4.7","5","4.9","3.5","11","12","11","11","12","12","12","12","13","14","12","13","14","13","13","13","13","13","14","14","14","14.003169136123734","15","16","19","20.095956765482956","21.739784001338794","21.33231685139581","21.805179197323003","22.482933","23.833928","25.958831","25.00556192","26.857712","16.505048","18.227","20.765096","20.389"
"INTL.4006-8-PNG-MMTCD.A","        Papua New Guinea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71931","1.7","1.7","1.7","2","2.1","2.3","2.5","2.4","2.4","2.5","2.4","2.5","2.4","2.4","2.4","2.4","2.5","2.4","2.4","2.4","2.4","3.5","4","4","4","4","4.131910550260716","4.3","3","4.16338527936505","4.348118673802401","4.160930573729217","4.228698855888991","4.597974016815351","5.541572858154896","5.955099643903535","5.89869306","5.858107714200188","4.1697046","4.2289799","4.0359876","4.2173499","4.467"
"INTL.4006-8-PRY-MMTCD.A","        Paraguay","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.386","1.3","1.2","1.3","1.4","1.5","1.5","1.9","1.7","2.3","2.2","2","2.3","2.5","2.9","3.3","2.7","3","3.4","3.8","3.6","3.5","3.6","3.7","3.8","3.7","3.7","3.7522608914868467","3.8","4.1","4.5","4.853534157219975","5.175426658465467","5.070706624896232","5.327441940435307","6.588401","7.653819","7.950253","8.327518","8.0847914","7.4343129","8.447007","7.727543","7.507"
"INTL.4006-8-PER-MMTCD.A","        Peru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.94103","19","19","18","18","18","21","21","21","18","18","17","18","19","20","21","22","23","23","24","24","23","22","22","24","23","26","22.4","24","26","28","29.880721232420193","30.10337180748489","30.469164517879545","29.80941773157314","31.114338","33.185367","33.072702","34.685347","34.256198","26.750404","33.720716","35.447965","34.863"
"INTL.4006-8-PHL-MMTCD.A","        Philippines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1996","30","30","28","24","22","24","29","30","35","36","36","40","43","46","50","51","55","58","55","51","51","49","48","49","49","48","42.9","42.3","41","44.82280769092169","42.64304289079366","44.25659297180839","46.12704187273412","49.121810101290556","54.023576","58.251624","60.824813","62.496045","61.221616","49.6509889","54.2808863","58.106293","61.597"
"INTL.4006-8-POL-MMTCD.A","        Poland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.988574471424606","43.586750952614565","39.18036550525523","41.17338778417291","41.210578","41.596908","42.682056","43.93742952332913","44.017356","44.192496","37.25057352332913","36.450134284993695","37.8063","39.460115","41.243324","42.460627","47.783562","51.381878","53.089576","55.297334","53.145896","52.700584","52.063915","55.469812","58.491181","60.606585","63.060831761664566","66.078021","68.6976","68.95523376166456","72.10306876166456","71.34496776166456","68.448452","63.574743761664564","63.308679761664564","67.507665","73.902969","84.185669","87.834002","89.94372","85.2479","91.63169","94.30124","95.09483"
"INTL.4006-8-PRT-MMTCD.A","        Portugal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.472516257586243","16.387350567135453","25.046570757373196","24.862066872310265","27.294086","24.784598","25.930722","25.335841","25.736778","33.19354","32.91989","33.639799","37.162795","34.621455","34.285414","37.507886","35.232941","36.827225","41.669216","43.216721","42.788575","43.090489","45.140454","41.518662","42.849018","44.140393","39.172903761664564","39.14874176166457","38.12517976166456","36.011882761664566","35.200761761664566","33.36078276166457","30.362589761664566","30.071242761664564","30.525954761664565","30.895427761664564","31.048043761664566","31.775335","31.520211","33.42922","26.67883","28.02681","31.51608","29.52525"
"INTL.4006-8-PRI-MMTCD.A","        Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.007796000921717","13.969523334252532","13.969523334252532","13.969523334252532","14.007796000921717","13.969523334252532","13.969523334158824","14.228833666885027","13.816586483974463","12.771140774347257","13.57018428640342","12.218768202408508","14.530578890687297","14.601228075082666","14.915825402620374","12.799890563617819","11.450239008189863","11.275461050773627","11.226713667985724","7.13239583357297","20.970812105313808","29.50403306419252","25.590017050448505","27.829400680375944","30.049370640394596","28.9665453690523","26.804036255315932","24.603140667452163","23.00499842037355","22.840362585148647","19.389097584415083","21.000892484158165","20.586108979902594","16.880723669844812","15.244142933015372","15.711150188881376","13.802172928152821","15.173969116159528","14.09290280159178","11.40744","10.31975","11.4166","11.56141","11.80094"
"INTL.4006-8-QAT-MMTCD.A","        Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4769","2.6","2.9","3","3.7","3.2","3.6","3.5","3.3","3.4","3.4","3.4","3.3","3.4","3.5","3.8","4.1","4.1","4.4","4.5","5.2","5.5","7.1","8","8.6","8.5","12","12.006598656648308","14","17","25","26.4353991761529","30.697044876185096","29.785554","33.19844","32.963358","23.73285888","29.98844992008046","28.116540904","31.4419325","26.1809514","22.4592131","26.1055446","27.781"
"INTL.4006-8-REU-MMTCD.A","        Reunion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60027","0.6","0.6","0.7","0.8","0.8","0.8","0.9","1.1","1.2","1.2","1.4","1.4","1.9","1.9","1.9","1.9","1.9","2.4","2.4","2.5","2.6","2.6","2.6","2.6","2.7","2.7","2.5622255300899153","2.5623960512675863","2.9","2.9","2.6874153632757674","ie","ie","ie","ie","","","","ie","ie","ie","ie","ie"
"INTL.4006-8-ROU-MMTCD.A","        Romania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.99112","50","49","46","44","46","48","50","48","49","58","42","38","37","33","36","38","41","37","32","32","33","33","31","31","31","29","21.434860362070996","22.9477166125744","27","25.00392091567442","24.989243943398474","25.557166956949875","24.154371011072428","24.5480106768037","25.071847","26.481392","29.913771","29.680985","31.3572169","29.9460076","31.3483441","31.02162","30.902055"
"INTL.4006-8-RUS-MMTCD.A","        Russia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","632","546","458","428","380","371","365","365","345","348","340","339","336","336","351","346","364","353","369","391","393","408","420","414","415.42483663356","417.30586259","409.04764733999997","439.532492","403.0907268","422.7053553","444.813444","453.103"
"INTL.4006-8-RWA-MMTCD.A","        Rwanda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15247","0.4","0.3","0.4","0.6","0.7","0.6","0.7","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.6212468513315483","0.6228373527720595","0.8","0.8","0.7140217616185801","0.7680007217858787","0.8509937224863902","0.8792982409797796","0.981803","1.033015","1.0335629999867306","1.1093766800042735","1.039","1.067","1.242","1.249","1.295"
"INTL.4006-8-SHN-MMTCD.A","        Saint Helena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","0.00277","0.00277","0.00277","0.00278","0.00287","0.00315","0.00632","0.00632","0.00632","0.00631","0.00315","0.00318","0.00637","0.00637","0.00636","0.00636","0.00636","0.00635","0.00635","0.02224","0.0127","0.01271","0.0127","0.00953","0.0127","0.01176","0.01274964550564954","0.01355","0.009569517435731","0.00958129508684334","0.010625387314457344","0.011351679797417318","0.011292266691389349","0.010717665415224401","0.009753","0.009816","0.010454099994453276","0.00982089999954604","0.015","0.011","0.012","0.012","0.012"
"INTL.4006-8-KNA-MMTCD.A","        Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05054","0.05339","0.0616","0.05047","0.05054","0.05041","0.05351","0.05665","0.0661","0.06612","0.06612","0.07555","0.07632","0.08587","0.1","0.09229","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2734231631534064","0.3","0.3","0.3","0.25006001412082807","0.246182613943784","0.24490485828871117","0.24787284890027841","0.258403","0.265412","0.26594783618020607","0.2684621361898355","0.273","0.254","0.252","0.273","0.269"
"INTL.4006-8-LCA-MMTCD.A","        Saint Lucia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11181","0.08778","0.1","0.09704","0.09722","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.3309427436338372","0.4","0.4","0.4","0.4392841709005349","0.43590561292178603","0.4330294666841976","0.4365718801307461","0.452804","0.45769","0.49336763838081943","0.45166107476470524","0.609","0.58","0.603","0.614","0.605"
"INTL.4006-8-SPM-MMTCD.A","        Saint Pierre and Miquelon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1471","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.2","0.2","0.1","0.1","0.08584","0.08584","0.0604","0.06992","0.06992","0.07628","0.06993","0.06993","0.07628","0.08263","0.08264","0.08581","0.08914294211441706","0.09159","0.0889921124356","0.0922623187390667","0.0922010020584436","0.09084267629294533","0.09292541957281177","0.09826030631814187","0.099238","0.101037","0.0988169999998278","0.0988793","0.071","0.066","0.059","0.055","0.057"
"INTL.4006-8-VCT-MMTCD.A","        Saint Vincent/Grenadines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03793","0.03498","0.03796","0.03791","0.03501","0.0398","0.03975","0.04279","0.05135","0.07599","0.07812","0.07565","0.08287","0.07644","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.16579913579706218","0.2","0.2","0.2","0.20830438651162445","0.25954177846314136","0.20976174415653745","0.22420505028253465","0.231392","0.231747","0.26343114000168255","0.2392801999911366","0.227","0.243","0.243","0.251","0.249"
"INTL.4006-8-WSM-MMTCD.A","        Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0929","0.09943","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.1658684994684409","0.2","0.2","0.26988374545904115","0.27301171687483555","0.27433268265745203","0.2689072780157399","0.27363855741838355","0.31297067920086297","0.33052290708935617","0.3332210957071869","0.3244901105429874","0.356","0.3","0.303","0.31","0.335"
"INTL.4006-8-STP-MMTCD.A","        Sao Tome and Principe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0321","0.03206","0.03208","0.03206","0.0321","0.03313","0.03463","0.03463","0.03464","0.03466","0.06927","0.07304","0.07692","0.07694","0.08013","0.07942","0.08006","0.07939","0.07937","0.07937","0.09211","0.09209","0.09527","0.09525","0.09531","0.09843","0.1","0.1273631969796115","0.1","0.1","0.1","0.13760295870727152","0.14195350926406636","0.14651007259941976","0.14625389613112902","0.153103","0.159065","0.16082091589978947","0.15828871589982388","0.1617404","0.1554287","0.1604287","0.1414287","0.146"
"INTL.4006-8-SAU-MMTCD.A","        Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.51775","97","103","113","123","134","136","135","137","133","139","140","147","144","147","138","146","164","164","173","192","196","200","229","260","265","262","202.3","268","288","325.059567","343.268816","364.401962","376.10808","397.719123","419.987267","381.385630472","369.57007356","349.544876304","393.4836663","368.6197813","384.4287784","401.2900828","418.326"
"INTL.4006-8-SEN-MMTCD.A","        Senegal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.48792","2.4","2.5","2.3","2.8","2.8","2.9","2.9","2.5","2.6","2.6","2.4","2.9","2.9","3.5","3.8","3.8","3.5","3.7","4.1","4.3","4.3","4.4","4.4","4.9","5.3","5.4","5.3","5.5","5.2","5.7","6.038202812120658","5.712257233868087","6.002471795167534","6.556411233616406","7.95891","7.488057","7.79423","7.915657","8.356005","7.1198484","8.0318357","9.588056","9.859"
"INTL.4006-8-SRB-MMTCD.A","        Serbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","13","10.019014742947816","9.203177806355662","11","10.578279950684932","10.448159013698628","9.471950983561648","9.337227230136985","9.148759649315075","9.565448547945213","9.758577556602393","9.334953362","9.445083349","10.1078976","9.1690022","10.3272288","11.48505","11.664692"
"INTL.4006-8-SYC-MMTCD.A","        Seychelles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21036","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.9","0.9","0.9","0.9","1.2","0.9784318424873202","1","1.2","1.1","0.9082618821133732","1.0172341378783674","0.9397686963779397","1.0972093342638283","1.138135","1.266926","1.2993749512741828","1.1521043","0.9350748","0.8730711","0.8220779","0.8670655","0.893"
"INTL.4006-8-SLE-MMTCD.A","        Sierra Leone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711","0.7","0.8","0.7","0.7","0.8","0.9","1","1","1.1","1.1","1.1","0.8","0.8","0.7","0.8","0.8","0.9","0.9","0.9","0.9","0.9","1","1","1.2","1.2","1.1","1.070114588152801","1.3","1.4","0.7","0.8023203827820226","0.9001539077258037","1.1127173519429254","1.2199943564225675","0.980163","1.017097","0.9952513397150654","0.9850502844728914","1.052","1.066","1.306","1.3","1.342"
"INTL.4006-8-SGP-MMTCD.A","        Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.40026","31","33","32","34","33","41","46","49","53","58","61","66","73","79","80","96","97","102","102","105","110","108","102","113","121","127","124","138","177","180.48423123769012","192.66319737126358","191.0714877102384","189.5648089412843","187.06652164185027","192.878011","206.2721","210.593455","216.764056126646","203.9645209","188.0396865","188.3956651","199.16649","210.859"
"INTL.4006-8-SVK-MMTCD.A","        Slovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","7.841003","7.989452","7.416136","7.2358","7.777822","8.024311","7.2719526871156726","6.4036363075953115","8.319337648","9.486124196","8.826967196","8.81590868","9.618127430744616","9.717952162033049","10.18074468","10.565441893664564","9.819338744","10.582828776","10.493798744","10.047172537664565","10.08397626","9.444350036","10.251678249664565","11.013292761664564","12.157789","12.162804","11.74707","11.24882","11.74742","12.04636","12.11237"
"INTL.4006-8-SVN-MMTCD.A","        Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","4.905503761664565","5.929930761664565","6.411067761664565","6.963621761664565","8.067326761664566","8.017675761664565","7.346726761664565","7.3909067616645645","6.965953","7.2463795233291295","7.061862761664565","7.186530761664565","7.469169761664565","7.678986761664565","7.942097761664565","7.952684761664565","9.256558761664564","7.833354","7.915236","7.968455","7.857798","7.489782","7.290256","7.171673","7.683386","7.858568","8.236203","7.96747","6.67769","7.09956","7.41265","6.52147"
"INTL.4006-8-SLB-MMTCD.A","        Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09768","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1672493203576541","0.2","0.2","0.3779060995579816","0.39106044087577946","0.39217904527300523","0.38856944087571044","0.3639143692729362","0.33182183947838106","0.31809532580850686","0.3226213830033245","0.33806209092035133","0.3194604","0.3134885","0.3103638","0.2991768","0.318"
"INTL.4006-8-SOM-MMTCD.A","        Somalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11837","1.3","1.3","1.2","1.3","1.3","1.4","1.1","1.1","1.1","1","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8069574872898032","0.9","0.8","0.8","0.84714645053156","0.8325321633550531","0.8472037026371684","0.8470981855043378","0.879112","0.895059","0.8791817008289303","0.882390681094457","0.832","0.774","0.808","0.815","0.838"
"INTL.4006-8-ZAF-MMTCD.A","        South Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.46181","46","50","48","51","50","51","50","49","50","54","58","60","59","60","61","62","61","65","69","66","66","69","72","73","77","79","71.5","79","78","86","92.12245666058283","84.07069074751358","92.82707721249442","86.85823379947047","96.133133","88.44822","91.486175","94.154876","85.1307503","70.4339631","72.8962802","71.857812","73.913"
"INTL.4006-8-KOR-MMTCD.A","        South Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.39188301213225","71.46849839117047","70.71283805701253","72.66086981548011","77.56314","75.776338","79.975005","83.877358","101.55318","118.310726","141.571095","167.6154","196.474438","215.566412","238.559214","261.33192","272.647146","282.920664","226.056216","249.675764","253.260368","250.546555","252.004373","251.653764","244.597809","243.650096","239.601454","242.12125","227.757336","227.676758","233.855853","227.212876","228.969514","232.242894","228.87399","245.503605","261.775007","257.934012","253.869791","255.10348","242.19797","249.34811","251.01012","248.59884"
"INTL.4006-8-SSD-MMTCD.A","        South Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.4277349671968194","1.56461517160479","1.6185224792907875","1.981151","1.859652","1.623722","1.675889","1.828","1.657","1.789","1.678","1.725"
"INTL.4006-8-ESP-MMTCD.A","        Spain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.54003229210174","113.7945770082484","121.41349439777746","112.63824893947825","115.589461","111.384621","116.797283","120.241832","131.999511","132.301118","137.592391","146.071201","152.575127","145.300324","154.276843","159.714469","164.308878","173.179498","183.586868","191.08235","196.996927","205.554977","208.082572","212.473706","217.720108","223.931863","221.475551","225.737426","217.658534","207.122159","203.102594","196.467901","185.312511","172.940977","174.353843","181.623892","187.880685","188.064721","192.838767","191.29916","153.28922","168.83037","184.1298","182.32746"
"INTL.4006-8-LKA-MMTCD.A","        Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87238","4.9","5","5.1","5.6","4.7","4.9","5.6","5.2","4.8","5.3","5.3","5.6","6.3","6.7","7.1","8","8.9","9","9.8","11","11","11","11","12","13","13","12.5","12","13","13.137227562391413","14.948515928096137","16.179978385252763","13.804919551272794","15.481639894939331","16.011113","18.196263","18.231884","17.727917","17.0010181","13.7265897","15.9048594","13.226242","14.003"
